Frame,Class,Class_ID,X,Y
1137,Claude,64,110.1362,49.9466
1137,Minotaur,18,164.0979,292.6932
1137,Wanwan,88,20.8052,108.6416
1138,Fanny,16,270.2538,90.8079
1138,Fredrinn,116,78.8391,241.533
1138,Lapu-Lapu,36,573.9553,653.8593
1138,Valentina,110,447.6618,273.8158
1138,Novaria,119,203.4582,341.5659
1138,Chou,25,214.5527,155.2071
1138,Masha,87,423.3217,528.2841
1138,Claude,64,110.2179,49.4665
1138,Minotaur,18,163.6501,292.807
1138,Wanwan,88,21.2798,109.1925
1139,Fanny,16,270.2658,90.8394
1139,Lapu-Lapu,36,574.8083,653.0113
1139,Fredrinn,116,80.3113,242.2353
1139,Chou,25,215.0089,155.4435
1139,Valentina,110,447.3586,273.9567
1139,Masha,87,423.1188,529.1841
1139,Novaria,119,204.0822,342.6731
1139,Claude,64,111.6752,42.6163
1139,Minotaur,18,163.1137,293.2932
1139,Wanwan,88,20.872,109.8098
1140,Fanny,16,270.1855,90.8826
1140,Fredrinn,116,81.1372,242.6171
1140,Lapu-Lapu,36,576.232,652.3904
1140,Valentina,110,447.1655,273.7322
1140,Chou,25,215.5055,156.1388
1140,Masha,87,422.4939,529.5
1140,Novaria,119,204.6127,345.6076
1140,Minotaur,18,163.0478,293.5104
1140,Claude,64,109.6523,49.0385
1140,Wanwan,88,21.325,109.8438
1141,Fanny,16,270.1789,90.9224
1141,Fredrinn,116,81.8593,243.0203
1141,Valentina,110,448.2057,274.3684
1141,Lapu-Lapu,36,576.6339,651.6506
1141,Chou,25,216.6313,156.3637
1141,Masha,87,421.7938,529.6697
1141,Novaria,119,204.2986,346.8575
1141,Minotaur,18,162.751,293.5341
1141,Claude,64,111.8684,40.8702
1141,Wanwan,88,21.6388,109.2564
1142,Fanny,16,270.2958,90.8913
1142,Valentina,110,447.7096,273.769
1142,Chou,25,217.6872,156.6491
1142,Fredrinn,116,83.0102,243.569
1142,Masha,87,421.1125,529.7603
1142,Lapu-Lapu,36,576.0472,651.3786
1142,Novaria,119,204.3119,347.8508
1142,Claude,64,111.7016,40.6113
1142,Minotaur,18,161.3,293.4209
1142,Wanwan,88,21.8179,109.753
1143,Fanny,16,270.9426,91.0721
1143,Valentina,110,447.7063,273.7986
1143,Fredrinn,116,84.5444,243.6399
1143,Lapu-Lapu,36,575.8803,650.4921
1143,Masha,87,419.3785,530.244
1143,Chou,25,218.3935,157.0955
1143,Novaria,119,205.3912,348.7433
1143,Minotaur,18,161.0284,293.5918
1143,Claude,64,111.9443,39.6671
1143,Wanwan,88,21.902,109.1284
1144,Fanny,16,271.6167,91.0765
1144,Valentina,110,447.984,273.8961
1144,Fredrinn,116,85.577,244.0718
1144,Lapu-Lapu,36,575.8155,649.9553
1144,Minotaur,18,160.3367,293.5823
1144,Masha,87,419.6944,531.0534
1144,Novaria,119,205.5126,349.8275
1144,Chou,25,219.1432,157.6862
1144,Claude,64,111.1279,41.2883
1144,Wanwan,88,21.5043,109.2886
1145,Fanny,16,272.2122,90.9834
1145,Fredrinn,116,86.8221,243.6465
1145,Valentina,110,447.8172,273.7971
1145,Lapu-Lapu,36,575.8625,649.9851
1145,Minotaur,18,159.6291,293.614
1145,Masha,87,418.6544,531.8053
1145,Novaria,119,205.3873,350.5985
1145,Chou,25,220.2885,158.5059
1145,Claude,64,109.755,40.5452
1145,Wanwan,88,25.7873,110.9839
1146,Fanny,16,272.84,90.7002
1146,Fredrinn,116,87.947,244.2899
1146,Minotaur,18,157.9775,293.7074
1146,Lapu-Lapu,36,575.8734,649.9287
1146,Valentina,110,447.7258,273.7988
1146,Masha,87,416.7282,531.9443
1146,Novaria,119,205.8413,351.6768
1146,Chou,25,220.809,159.558
1146,Claude,64,109.7044,39.3606
1146,Wanwan,88,25.0366,111.7847
1147,Fanny,16,273.859,90.5424
1147,Fredrinn,116,88.5584,244.8014
1147,Minotaur,18,157.344,293.7984
1147,Lapu-Lapu,36,575.7585,649.9859
1147,Valentina,110,448.8582,274.1929
1147,Masha,87,416.0804,532.591
1147,Chou,25,221.1532,160.3813
1147,Novaria,119,205.3288,353.1283
1147,Claude,64,109.6319,38.6709
1147,Wanwan,88,24.9176,111.5111
1148,Fanny,16,274.4661,90.8458
1148,Fredrinn,116,88.7934,244.9201
1148,Lapu-Lapu,36,575.8674,649.8765
1148,Valentina,110,448.7599,274.1687
1148,Minotaur,18,156.5288,293.7012
1148,Chou,25,221.2995,160.8617
1148,Novaria,119,205.4298,354.7172
1148,Masha,87,415.1102,533.5548
1148,Claude,64,109.8653,38.2175
1148,Wanwan,88,26.465,111.1025
1149,Fanny,16,276.2948,91.2747
1149,Fredrinn,116,89.3361,245.643
1149,Minotaur,18,155.1638,293.5462
1149,Lapu-Lapu,36,575.8141,650.0181
1149,Valentina,110,448.6049,273.8755
1149,Novaria,119,205.9869,355.4843
1149,Chou,25,222.3227,162.1882
1149,Masha,87,414.287,534.568
1149,Claude,64,109.7999,37.2225
1149,Wanwan,88,24.9976,110.873
1150,Fanny,16,276.9903,91.4888
1150,Fredrinn,116,90.2108,246.1519
1150,Minotaur,18,153.9213,293.3893
1150,Lapu-Lapu,36,575.9578,649.9344
1150,Novaria,119,206.7456,356.8218
1150,Valentina,110,447.9448,273.9289
1150,Chou,25,223.1882,161.7126
1150,Masha,87,413.8417,534.2536
1150,Claude,64,110.0771,37.1751
1150,Wanwan,88,26.0891,110.6157
1151,Fanny,16,277.9989,91.5843
1151,Fredrinn,116,91.0008,246.9713
1151,Minotaur,18,153.4359,293.3258
1151,Lapu-Lapu,36,575.6964,649.9157
1151,Valentina,110,446.9913,273.3062
1151,Novaria,119,207.5761,357.4319
1151,Chou,25,223.685,162.3522
1151,Masha,87,412.9654,536.0282
1151,Claude,64,109.4647,36.5178
1151,Wanwan,88,25.6321,110.6208
1152,Fanny,16,279.5068,92.192
1152,Fredrinn,116,92.7303,248.1828
1152,Valentina,110,447.083,273.53
1152,Lapu-Lapu,36,575.7368,649.8969
1152,Chou,25,225.6726,164.276
1152,Minotaur,18,151.9137,292.9108
1152,Novaria,119,208.2889,359.3177
1152,Claude,64,108.7684,36.1397
1152,Masha,87,412.4367,536.0522
1152,Wanwan,88,24.9951,110.6493
1153,Fanny,16,280.4461,92.6003
1153,Lapu-Lapu,36,575.6306,650.0239
1153,Valentina,110,446.9314,273.7248
1153,Minotaur,18,151.8501,293.2256
1153,Novaria,119,208.3572,360.632
1153,Chou,25,226.2664,164.3172
1153,Fredrinn,116,93.036,248.4
1153,Claude,64,108.6322,35.5477
1153,Masha,87,411.1916,537.1591
1153,Wanwan,88,21.3476,109.6619
1154,Fanny,16,281.6919,92.5699
1154,Valentina,110,447.0308,273.6291
1154,Chou,25,226.2215,164.3136
1154,Lapu-Lapu,36,575.6802,649.9016
1154,Minotaur,18,151.5179,292.745
1154,Fredrinn,116,93.4944,249.2878
1154,Novaria,119,208.5941,362.1072
1154,Claude,64,108.7884,35.2628
1154,Masha,87,410.7757,537.3516
1154,Wanwan,88,24.7153,111.3165
1155,Fanny,16,282.5578,92.3705
1155,Valentina,110,446.9748,273.7574
1155,Chou,25,227.3332,164.3989
1155,Lapu-Lapu,36,575.4322,649.9128
1155,Fredrinn,116,94.2296,249.4428
1155,Minotaur,18,150.9414,292.163
1155,Claude,64,108.5626,35.1508
1155,Novaria,119,208.4744,363.7869
1155,Masha,87,410.0062,538.2611
1155,Wanwan,88,24.9631,111.9446
1156,Fanny,16,282.7646,92.609
1156,Valentina,110,446.6244,273.833
1156,Chou,25,227.7455,164.7868
1156,Lapu-Lapu,36,575.5144,649.882
1156,Fredrinn,116,94.4527,250.1172
1156,Minotaur,18,149.7403,291.6161
1156,Novaria,119,209.2568,364.4301
1156,Claude,64,107.992,35.009
1156,Masha,87,409.5169,539.0754
1156,Wanwan,88,25.0802,111.479
1157,Fanny,16,282.8255,92.5301
1157,Chou,25,229.0291,165.2572
1157,Valentina,110,447.0216,273.4306
1157,Lapu-Lapu,36,575.6188,648.9896
1157,Minotaur,18,149.4078,290.7391
1157,Novaria,119,209.9387,366.3543
1157,Fredrinn,116,95.0132,250.2298
1157,Claude,64,107.6022,34.5829
1157,Masha,87,408.9966,539.364
1157,Wanwan,88,21.7782,109.9977
1158,Fanny,16,282.7212,92.622
1158,Chou,25,229.5372,165.9778
1158,Lapu-Lapu,36,576.007,647.8792
1158,Valentina,110,446.8174,273.3848
1158,Minotaur,18,148.3844,290.6413
1158,Novaria,119,209.4479,367.6937
1158,Claude,64,107.3721,33.7464
1158,Masha,87,408.1315,540.4749
1158,Fredrinn,116,95.4427,250.5828
1158,Wanwan,88,21.7616,110.1477
1159,Fanny,16,282.7116,92.7012
1159,Lapu-Lapu,36,576.2773,646.7425
1159,Chou,25,229.7375,166.2915
1159,Valentina,110,446.8024,273.1286
1159,Novaria,119,209.9765,368.9473
1159,Minotaur,18,148.5032,289.9164
1159,Claude,64,106.7216,33.4167
1159,Masha,87,407.054,541.5037
1159,Fredrinn,116,95.5593,251.0777
1159,Wanwan,88,21.8603,110.227
1160,Fanny,16,282.7719,92.7516
1160,Valentina,110,447.1271,273.35
1160,Minotaur,18,148.1947,290.0121
1160,Claude,64,106.8993,32.9088
1160,Lapu-Lapu,36,577.0143,645.5017
1160,Novaria,119,211.4608,369.6081
1160,Masha,87,407.247,541.8284
1160,Chou,25,230.6088,167.235
1160,Fredrinn,116,96.2466,251.744
1160,Wanwan,88,21.7792,110.2742
1161,Fanny,16,282.8514,92.7144
1161,Claude,64,106.5032,32.5442
1161,Minotaur,18,149.2382,289.8345
1161,Lapu-Lapu,36,577.29,644.5094
1161,Novaria,119,211.8097,371.1083
1161,Valentina,110,447.0462,273.7983
1161,Masha,87,405.9637,542.6573
1161,Chou,25,231.695,168.6419
1161,Fredrinn,116,97.3988,251.6892
1161,Wanwan,88,21.7033,110.0555
1162,Fanny,16,282.8029,92.7352
1162,Claude,64,106.6434,32.1458
1162,Lapu-Lapu,36,577.6266,643.4805
1162,Minotaur,18,150.1447,289.9947
1162,Valentina,110,447.6828,273.5397
1162,Novaria,119,212.533,372.14
1162,Masha,87,405.2082,543.5766
1162,Chou,25,231.9964,168.9445
1162,Fredrinn,116,98.3847,252.2122
1162,Wanwan,88,24.8442,111.4865
1163,Fanny,16,282.8836,92.7981
1163,Claude,64,107.1304,31.7004
1163,Minotaur,18,151.1622,290.2352
1163,Lapu-Lapu,36,577.9532,643.0824
1163,Valentina,110,448.1184,273.4125
1163,Novaria,119,213.3472,373.6975
1163,Chou,25,232.5802,169.4493
1163,Masha,87,404.8054,544.2426
1163,Fredrinn,116,99.4312,252.6012
1164,Fanny,16,283.2191,92.8477
1164,Lapu-Lapu,36,577.9956,641.8964
1164,Claude,64,106.4779,31.5682
1164,Valentina,110,448.4835,273.3844
1164,Minotaur,18,151.4831,290.8785
1164,Chou,25,234.0226,169.7211
1164,Novaria,119,213.8344,375.7695
1164,Masha,87,404.3817,545.1428
1164,Fredrinn,116,99.69,253.2589
1164,Wanwan,88,24.707,111.5099
1165,Fanny,16,283.5733,92.7301
1165,Lapu-Lapu,36,578.2853,640.8292
1165,Valentina,110,449.0073,272.982
1165,Claude,64,106.0253,30.8547
1165,Chou,25,235.0179,169.9348
1165,Minotaur,18,152.0122,292.3366
1165,Masha,87,403.2348,546.1753
1165,Novaria,119,213.8979,376.414
1165,Fredrinn,116,101.2995,254.7679
1165,Wanwan,88,21.4716,110.1413
1166,Fanny,16,284.1702,92.661
1166,Lapu-Lapu,36,578.5376,639.9848
1166,Minotaur,18,152.7696,293.0987
1166,Claude,64,106.4168,30.2056
1166,Chou,25,235.5786,170.3052
1166,Valentina,110,448.9373,273.4811
1166,Masha,87,403.0367,546.8333
1166,Novaria,119,214.0276,377.1517
1166,Fredrinn,116,102.1389,255.592
1166,Wanwan,88,21.5107,110.2037
1167,Lapu-Lapu,36,578.8915,638.5242
1167,Fanny,16,284.343,93.29
1167,Minotaur,18,153.2245,293.6295
1167,Claude,64,105.8892,29.4276
1167,Valentina,110,448.6297,273.3996
1167,Masha,87,402.9725,547.8281
1167,Fredrinn,116,102.6752,256.541
1167,Chou,25,236.4725,170.8971
1167,Novaria,119,214.4825,378.9752
1168,Fanny,16,285.6069,93.5877
1168,Lapu-Lapu,36,579.2401,637.8869
1168,Minotaur,18,153.3758,293.3031
1168,Valentina,110,448.5142,273.588
1168,Claude,64,105.193,28.6395
1168,Fredrinn,116,102.2355,256.4709
1168,Masha,87,403.0887,547.8799
1168,Chou,25,236.4799,171.6339
1168,Novaria,119,214.8011,380.7684
1169,Fanny,16,286.5191,93.4398
1169,Minotaur,18,152.9331,293.1197
1169,Lapu-Lapu,36,579.3751,637.2146
1169,Valentina,110,448.3551,273.6141
1169,Claude,64,105.2165,27.8336
1169,Masha,87,404.4352,548.3355
1169,Fredrinn,116,102.5258,256.9781
1169,Chou,25,237.2943,171.5473
1169,Novaria,119,214.8211,383.1515
1170,Fanny,16,287.2324,93.8176
1170,Lapu-Lapu,36,580.113,636.3346
1170,Valentina,110,448.2102,273.616
1170,Minotaur,18,152.6321,292.6747
1170,Fredrinn,116,103.728,258.2591
1170,Claude,64,105.129,26.9788
1170,Masha,87,404.6782,548.1821
1170,Novaria,119,215.3658,383.7682
1170,Chou,25,238.5845,172.2009
1171,Fanny,16,288.043,94.074
1171,Valentina,110,448.0943,273.4682
1171,Lapu-Lapu,36,580.1137,636.2736
1171,Minotaur,18,152.8129,291.7036
1171,Masha,87,406.2392,548.8166
1171,Claude,64,104.7441,27.1108
1171,Fredrinn,116,103.2522,258.2348
1171,Novaria,119,215.4545,385.4309
1171,Chou,25,239.4902,172.2481
1172,Fanny,16,288.9995,94.0503
1172,Valentina,110,447.8499,273.4331
1172,Lapu-Lapu,36,580.1202,636.2994
1172,Minotaur,18,152.8112,291.6709
1172,Masha,87,407.1756,548.7992
1172,Fredrinn,116,103.2669,258.5176
1172,Novaria,119,215.8407,386.4687
1172,Chou,25,240.2623,172.4125
1172,Claude,64,105.3368,26.3923
1173,Fanny,16,289.9443,94.4348
1173,Valentina,110,447.7207,273.3854
1173,Lapu-Lapu,36,580.0706,636.3964
1173,Minotaur,18,153.144,292.7587
1173,Fredrinn,116,104.9653,259.9051
1173,Novaria,119,216.3363,387.7716
1173,Masha,87,408.7773,548.8035
1173,Claude,64,106.0533,24.5031
1173,Chou,25,240.8232,173.2179
1173,Wanwan,88,21.0312,109.5283
1174,Fanny,16,290.593,94.4796
1174,Lapu-Lapu,36,580.2274,636.3649
1174,Valentina,110,447.8914,273.3914
1174,Minotaur,18,153.2422,292.7719
1174,Novaria,119,216.3129,388.8687
1174,Masha,87,408.7107,548.2283
1174,Fredrinn,116,104.3562,260.0981
1174,Chou,25,241.3274,173.5269
1174,Claude,64,106.3477,25.1585
1175,Fanny,16,291.1873,94.6578
1175,Lapu-Lapu,36,580.1745,636.4072
1175,Valentina,110,447.6755,273.3618
1175,Minotaur,18,153.817,293.6043
1175,Novaria,119,216.2697,389.5665
1175,Fredrinn,116,104.8515,260.7926
1175,Masha,87,409.8356,548.1776
1175,Chou,25,241.8802,174.3184
1175,Claude,64,105.7078,25.6665
1176,Fanny,16,292.6019,95.2275
1176,Lapu-Lapu,36,580.2374,636.3487
1176,Minotaur,18,154.7489,294.356
1176,Valentina,110,448.1986,273.2714
1176,Novaria,119,216.4852,390.4623
1176,Chou,25,242.4417,174.8851
1176,Masha,87,410.5832,547.8877
1176,Fredrinn,116,105.6644,261.1342
1176,Claude,64,104.8784,24.8531
1176,Claude,64,103.8358,25.4376
1177,Fanny,16,293.827,95.1055
1177,Lapu-Lapu,36,580.1521,636.4032
1177,Valentina,110,448.311,273.4615
1177,Novaria,119,216.8076,391.5224
1177,Minotaur,18,155.6291,294.7143
1177,Chou,25,243.1639,176.5954
1177,Masha,87,411.6504,547.6724
1177,Fredrinn,116,106.6734,261.8931
1177,Claude,64,103.3678,24.663
1177,Claude,64,102.2808,25.8255
1178,Fanny,16,294.7338,95.734
1178,Lapu-Lapu,36,580.1575,636.3712
1178,Valentina,110,448.171,273.414
1178,Novaria,119,217.1761,392.4596
1178,Minotaur,18,156.2827,295.0622
1178,Chou,25,243.1845,177.0257
1178,Claude,64,103.0738,24.62
1178,Masha,87,412.1909,547.778
1178,Fredrinn,116,108.0321,262.078
1179,Fanny,16,295.9916,96.3569
1179,Lapu-Lapu,36,580.1465,636.34
1179,Valentina,110,447.9431,273.3905
1179,Novaria,119,217.1439,393.8378
1179,Claude,64,102.1519,24.5594
1179,Chou,25,244.6243,178.5488
1179,Minotaur,18,157.624,294.8604
1179,Masha,87,412.8831,547.596
1179,Fredrinn,116,108.2375,262.8159
1180,Fanny,16,296.8843,96.3573
1180,Lapu-Lapu,36,580.252,636.2768
1180,Valentina,110,447.9208,273.3809
1180,Novaria,119,217.231,394.9026
1180,Claude,64,101.31,24.7715
1180,Chou,25,245.3219,178.3289
1180,Masha,87,414.0041,547.0446
1180,Minotaur,18,159.3722,294.313
1180,Fredrinn,116,108.7663,263.8667
1180,Claude,64,100.9903,25.8185
1181,Fanny,16,296.9552,96.5059
1181,Lapu-Lapu,36,579.8359,636.0845
1181,Valentina,110,448.0188,273.3441
1181,Novaria,119,217.3609,396.0446
1181,Chou,25,246.2893,178.8086
1181,Masha,87,415.0149,547.0004
1181,Claude,64,99.5988,24.9671
1181,Minotaur,18,160.3363,295.4784
1181,Claude,64,99.9763,26.1786
1181,Fredrinn,116,109.3751,266.2731
1182,Fanny,16,296.5949,96.5436
1182,Lapu-Lapu,36,579.6302,636.1142
1182,Valentina,110,447.8554,273.4301
1182,Chou,25,246.1907,179.9514
1182,Novaria,119,217.7087,396.3404
1182,Claude,64,98.8402,26.2786
1182,Minotaur,18,161.8146,295.712
1182,Masha,87,415.9261,546.6982
1182,Fredrinn,116,110.9232,266.2337
1183,Fanny,16,296.9002,96.4817
1183,Chou,25,246.9444,180.5253
1183,Lapu-Lapu,36,579.9356,634.7891
1183,Valentina,110,447.9008,273.4561
1183,Masha,87,418.1123,547.0517
1183,Claude,64,97.8262,26.3591
1183,Novaria,119,217.5856,398.3077
1183,Minotaur,18,161.925,295.7773
1183,Fredrinn,116,110.8918,268.6395
1184,Fanny,16,296.943,96.5303
1184,Chou,25,247.2388,181.0548
1184,Lapu-Lapu,36,580.086,634.1707
1184,Valentina,110,447.7787,273.4917
1184,Masha,87,419.099,547.1579
1184,Claude,64,97.5211,26.6393
1184,Minotaur,18,163.4676,297.016
1184,Novaria,119,217.4843,398.9368
1184,Fredrinn,116,111.6767,269.1982
1185,Fanny,16,296.9597,96.4942
1185,Chou,25,247.8423,181.3426
1185,Valentina,110,447.7271,273.3649
1185,Lapu-Lapu,36,579.7061,633.1732
1185,Masha,87,419.6376,547.0391
1185,Minotaur,18,163.6666,296.2576
1185,Claude,64,96.8122,26.9488
1185,Novaria,119,216.6498,400.2531
1185,Fredrinn,116,112.2003,270.3646
1185,Wanwan,88,25.3686,111.3367
1186,Fanny,16,297.3385,96.5176
1186,Chou,25,248.3928,181.9209
1186,Valentina,110,447.558,273.6056
1186,Lapu-Lapu,36,580.1048,632.1771
1186,Masha,87,420.3035,547.0649
1186,Minotaur,18,164.9432,297.7308
1186,Claude,64,95.4679,26.8695
1186,Novaria,119,216.7664,400.6995
1186,Fredrinn,116,112.5185,268.3616
1186,Wanwan,88,24.2349,111.5688
1187,Fanny,16,298.1948,96.69
1187,Chou,25,248.4796,182.501
1187,Valentina,110,447.4111,273.556
1187,Lapu-Lapu,36,579.8943,630.5512
1187,Masha,87,420.9643,547.0573
1187,Minotaur,18,164.6616,296.9349
1187,Novaria,119,215.8083,401.1344
1187,Claude,64,94.8412,26.8527
1187,Fredrinn,116,112.6023,269.1307
1187,Wanwan,88,23.9158,111.4326
1188,Fanny,16,299.3317,97.6088
1188,Lapu-Lapu,36,580.0075,630.0266
1188,Chou,25,249.3659,183.519
1188,Valentina,110,447.2307,273.5777
1188,Minotaur,18,165.4836,297.5387
1188,Masha,87,422.2562,546.7453
1188,Novaria,119,215.5712,401.9818
1188,Claude,64,92.4855,27.2028
1188,Fredrinn,116,113.3559,271.9366
1188,Wanwan,88,24.1229,111.5658
1189,Fanny,16,300.1254,98.0645
1189,Lapu-Lapu,36,579.4576,628.3516
1189,Valentina,110,446.9714,273.5118
1189,Chou,25,250.3598,184.5878
1189,Minotaur,18,166.2422,298.3187
1189,Masha,87,423.2894,546.8201
1189,Novaria,119,215.2531,402.9656
1189,Claude,64,91.8872,27.8589
1189,Fredrinn,116,114.5308,273.4619
1189,Wanwan,88,24.1596,111.5592
1190,Fanny,16,300.3185,98.8571
1190,Lapu-Lapu,36,579.0651,627.3419
1190,Valentina,110,446.9448,273.4399
1190,Chou,25,250.2735,184.8575
1190,Minotaur,18,166.834,298.6297
1190,Masha,87,423.7838,546.8613
1190,Novaria,119,215.336,403.6344
1190,Fredrinn,116,115.916,272.9067
1190,Claude,64,91.1157,28.0601
1190,Wanwan,88,24.6411,111.3201
1191,Lapu-Lapu,36,579.0857,625.8035
1191,Fanny,16,301.0285,99.8594
1191,Valentina,110,447.2697,273.5679
1191,Minotaur,18,167.4023,299.5972
1191,Fredrinn,116,116.6361,273.5413
1191,Novaria,119,214.9699,404.1214
1191,Masha,87,424.4579,546.8029
1191,Chou,25,251.6966,186.4947
1191,Claude,64,89.511,28.4984
1192,Lapu-Lapu,36,579.4013,625.1428
1192,Fanny,16,302.0404,99.7209
1192,Minotaur,18,168.5419,300.3048
1192,Valentina,110,447.1527,273.5582
1192,Novaria,119,214.894,405.0068
1192,Fredrinn,116,117.256,274.75
1192,Chou,25,252.4576,188.1521
1192,Masha,87,425.3408,546.9295
1192,Claude,64,88.7951,29.6241
1193,Lapu-Lapu,36,579.247,624.5013
1193,Fanny,16,302.5309,100.1498
1193,Minotaur,18,169.8421,300.683
1193,Fredrinn,116,118.2835,275.5078
1193,Valentina,110,447.4951,273.2664
1193,Novaria,119,215.2215,405.3065
1193,Chou,25,252.6271,188.7811
1193,Masha,87,425.9271,546.8314
1193,Claude,64,88.3034,29.9857
1194,Fanny,16,303.467,100.9461
1194,Lapu-Lapu,36,578.4911,623.8707
1194,Fredrinn,116,119.1113,276.5032
1194,Minotaur,18,170.8228,301.2008
1194,Valentina,110,448.1302,273.0204
1194,Chou,25,253.2832,189.5636
1194,Novaria,119,215.2318,405.9834
1194,Masha,87,427.0033,546.5901
1194,Claude,64,88.5275,30.6515
1194,Wanwan,88,24.2949,111.8609
1195,Fanny,16,303.8748,101.4238
1195,Lapu-Lapu,36,578.899,622.7468
1195,Minotaur,18,171.7365,301.4582
1195,Valentina,110,447.9502,272.9
1195,Fredrinn,116,119.3902,276.7063
1195,Chou,25,253.856,190.3335
1195,Novaria,119,215.1582,406.5927
1195,Masha,87,428.1432,546.3312
1195,Claude,64,88.612,30.5727
1196,Fanny,16,304.5983,102.1581
1196,Lapu-Lapu,36,579.4425,621.6536
1196,Minotaur,18,172.6447,301.7544
1196,Valentina,110,448.053,272.9194
1196,Fredrinn,116,120.2791,277.5979
1196,Novaria,119,214.8996,407.6228
1196,Chou,25,254.7263,190.9668
1196,Masha,87,429.0822,545.6686
1196,Claude,64,88.494,30.6917
1197,Fanny,16,305.7124,103.0646
1197,Lapu-Lapu,36,580.9856,620.5912
1197,Valentina,110,447.9666,272.6872
1197,Minotaur,18,173.2674,302.0412
1197,Novaria,119,214.5884,409.174
1197,Masha,87,429.6708,544.8055
1197,Fredrinn,116,121.0735,278.8484
1197,Chou,25,254.9607,191.3563
1197,Claude,64,88.4159,30.6388
1198,Fanny,16,306.0571,103.4134
1198,Lapu-Lapu,36,580.4686,619.8812
1198,Minotaur,18,174.3082,301.7814
1198,Valentina,110,447.8617,273.4244
1198,Novaria,119,214.9125,409.9558
1198,Masha,87,430.1017,544.4799
1198,Fredrinn,116,119.1704,278.2812
1198,Chou,25,255.1083,191.8057
1198,Claude,64,88.4007,30.6446
1199,Fanny,16,305.9535,104.7779
1199,Lapu-Lapu,36,580.7999,618.185
1199,Valentina,110,447.8275,273.3111
1199,Minotaur,18,176.2542,302.4887
1199,Novaria,119,214.4472,411.0878
1199,Fredrinn,116,120.2423,279.0731
1199,Masha,87,430.7532,543.6974
1199,Chou,25,255.7384,192.8564
1199,Claude,64,88.5474,30.5983
1200,Fanny,16,305.8428,105.895
1200,Lapu-Lapu,36,581.2836,617.3791
1200,Minotaur,18,177.2236,303.3035
1200,Novaria,119,213.9733,412.1469
1200,Fredrinn,116,121.1932,280.1288
1200,Masha,87,431.3052,543.0674
1200,Chou,25,256.5563,192.7359
1200,Claude,64,88.4823,30.9047
1200,Wanwan,88,21.6028,110.0386
1201,Fanny,16,305.6032,105.9864
1201,Lapu-Lapu,36,581.3487,616.3558
1201,Minotaur,18,178.2352,303.5354
1201,Novaria,119,214.2078,412.8507
1201,Fredrinn,116,122.3938,280.417
1201,Masha,87,431.5757,542.187
1201,Chou,25,256.3378,192.5971
1201,Claude,64,89.1508,30.9376
1201,Wanwan,88,21.6034,109.9548
1202,Fanny,16,305.7231,106.0237
1202,Lapu-Lapu,36,581.2787,615.7406
1202,Minotaur,18,179.5725,303.5347
1202,Masha,87,432.0897,540.8015
1202,Novaria,119,214.4251,413.2968
1202,Fredrinn,116,123.6786,280.8319
1202,Chou,25,257.9484,193.2066
1202,Claude,64,91.9955,29.8916
1202,Wanwan,88,21.7078,110.0304
1203,Fanny,16,305.6345,106.013
1203,Lapu-Lapu,36,581.1443,614.5944
1203,Minotaur,18,180.3635,303.5873
1203,Masha,87,432.6162,539.231
1203,Novaria,119,214.536,413.8918
1203,Fredrinn,116,125.3368,280.797
1203,Chou,25,259.3381,193.4085
1203,Claude,64,91.6416,30.5681
1204,Lapu-Lapu,36,581.0667,613.6357
1204,Fanny,16,305.8855,106.0944
1204,Minotaur,18,181.495,303.6111
1204,Masha,87,432.1827,538.6493
1204,Chou,25,260.7127,194.8537
1204,Novaria,119,214.6158,415.1043
1204,Fredrinn,116,125.3513,282.1063
1204,Claude,64,93.2443,30.5506
1205,Fanny,16,306.0762,106.0648
1205,Lapu-Lapu,36,580.9832,612.1751
1205,Minotaur,18,182.3813,304.3324
1205,Chou,25,262.2691,195.3224
1205,Masha,87,432.6886,537.2642
1205,Fredrinn,116,126.7823,282.501
1205,Novaria,119,214.8129,416.0281
1205,Claude,64,94.2012,30.7505
1206,Fanny,16,306.0224,106.0238
1206,Lapu-Lapu,36,581.3325,611.6118
1206,Minotaur,18,183.3063,304.2665
1206,Chou,25,263.4446,195.5789
1206,Fredrinn,116,127.7791,283.5941
1206,Masha,87,433.0421,536.1907
1206,Novaria,119,214.5402,416.5727
1206,Claude,64,94.8812,30.504
1207,Fanny,16,305.8942,106.0343
1207,Lapu-Lapu,36,581.2454,610.3522
1207,Fredrinn,116,128.7809,283.9856
1207,Chou,25,264.3342,195.3292
1207,Minotaur,18,183.7703,304.3214
1207,Masha,87,433.0389,535.8494
1207,Claude,64,96.1429,30.356
1207,Novaria,119,214.7542,417.0642
1207,Claude,64,95.6051,28.4971
1208,Fanny,16,305.7222,106.1362
1208,Lapu-Lapu,36,580.4868,609.8545
1208,Chou,25,265.2423,195.3255
1208,Minotaur,18,184.3738,304.5361
1208,Fredrinn,116,128.8632,283.4499
1208,Masha,87,433.6576,535.1182
1208,Novaria,119,214.9504,418.2757
1208,Claude,64,97.1402,30.2035
1208,Claude,64,96.8269,28.7735
1209,Lapu-Lapu,36,580.0508,608.9928
1209,Fanny,16,306.0857,107.8829
1209,Fredrinn,116,129.7131,284.274
1209,Chou,25,265.8764,195.4025
1209,Minotaur,18,185.364,304.9793
1209,Novaria,119,215.1228,419.3178
1209,Masha,87,433.1298,534.6601
1209,Claude,64,97.8,29.7459
